review_id,Asin,Brand,Nation,Rating,Content
14109,B06ZYTZXG2,posca,US,5,"This is my first time using these paint markers! and I am very impressed! Quality is great, easy to use, has lots of use and dry quick! WillBe buying more!"
14110,B06ZYTZXG2,posca,US,4,"I freaking LOVE these pens! They work on everything, and they make such a nice painterly effect. The only downside I had with mine is that I can't pump half of them to get out just a little paint without them literally just expunging a ton of ink. Unsure if this is a defect or if certain colors just do that. I don't hold the pen down for very long so I don't feel that is my issue. I will get more of the same colors to test."
14111,B06ZYTZXG2,posca,US,5,They delivered on time and my niece loved the quality.
14112,B06ZYTZXG2,posca,US,5,"I made a painting for a coworker who lost her dog. Ruckus went over the rainbow and she really loved the painting! I have also used them for details in my paintings, decorating pumpkins, and windows for Holidays!"
14113,B06ZYTZXG2,posca,US,5,received all the colors and so far they all work well
14115,B06ZYTZXG2,posca,US,5,"La calidad muy buena ,los colores bonitos"
14117,B06ZYTZXG2,posca,US,5,These are my favorite pens in the world. They work a lot like acrylic paint but in a pen! I use them on smooth watercolor paper so they don't warp the paper and so I don't ruin the tips! You can layer the colors on top of the others as long as you let the bottom layer dry first! If the paint ever looks transparent you need to shake it and push the nib a tiny bit and dab a little on a random piece of paper to test it and it should work well again!
14118,B06ZYTZXG2,posca,US,5,Great product
14119,B06ZYTZXG2,posca,US,5,Love the colors and how smooth they are to use.
14120,B06ZYTZXG2,posca,US,5,"I love these markers. They seem to always work, never pour out like some of the cheaper ones. When it comes to paint markers, you just need to buy a better quality and this is definitely one of the top brands!"
14121,B06ZYTZXG2,posca,US,2,Product is very runny and many of the pens do not have paint in them. I would not recommend this set.
14122,B06ZYTZXG2,posca,US,5,"Fun vibrant colors. Like mentioned, can be used on many surfaces. Highly recommend."
14123,B06ZYTZXG2,posca,US,5,My son like it.
14126,B06ZYTZXG2,posca,US,1,"I’m very upset with this product and seller because some of the markers are literally empty, no paint or anything inside and when I messaged to get a partial refund they never answered. Very disappointed and DO NOT RECOMMEND!!!"
14128,B06ZYTZXG2,posca,US,4,The tips are smaller then thought but they never said they were thic
14129,B06ZYTZXG2,posca,US,5,By far the best pens!Never had a problem with one drying out quickly. And the colors are bright. YGWYPF
14130,B06ZYTZXG2,posca,US,5,Great value
14132,B06ZYTZXG2,posca,US,5,I’m now addicted and will be buying more! They are super easy to use and super helpful!
14133,B06ZYTZXG2,posca,US,1,"Half of the 24 pens do not work.  It is not worth the $70.00 at all. My granddaughter has used them, so I am unable to send back. Otherwise, I would definitely send them back."
14134,B06ZYTZXG2,posca,US,5,I really like these however they do pill on the paper but I guess it is part of what comes with Posca pens. I will definitely purchase these again and definitely love using them
14135,B06ZYTZXG2,posca,US,5,Amazing pens. My husband and I love them over any paint pens we've tried
14136,B06ZYTZXG2,posca,US,5,Daughter loves these!!
14137,B06ZYTZXG2,posca,US,5,Great colors. Easy to use.<br>Best acrylic paint markers I have ever used.<br>So glad they were recommended to me!
14138,B06ZYTZXG2,posca,US,5,Best markers!!!
14139,B06ZYTZXG2,posca,US,1,I only received two of the markers shown here!
14141,B06ZYTZXG2,posca,US,5,👍
14142,B06ZYTZXG2,posca,US,5,"These are great for expressing yourself creatively. Only issue, which is present with most all pain pens is that when doing narrower lines, there can be some paint splatter, which would require touching up. Would recommend."
14144,B06ZYTZXG2,posca,US,2,I bought these for my 17yo niece for Christmas. I’m very disappointed that the box is so damaged and the product looks used. How do I give this to a teenager as a gift when the box is openand the product looks used?
14148,B06ZYTZXG2,posca,US,5,Bel effet et belle couleur
14149,B06ZYTZXG2,posca,US,5,Exactly what I ordered. They work perfect and I love working with them!
14150,B06ZYTZXG2,posca,US,5,Very good price on these markers. The smaller sets are almost the same price in stores. This is a great set to get started with Posca!
14151,B06ZYTZXG2,posca,US,5,My daughter loved them!
14154,B06ZYTZXG2,posca,US,5,Love them already
14155,B06ZYTZXG2,posca,US,5,All good products
14156,B06ZYTZXG2,posca,US,5,Posca is the best!
14157,B06ZYTZXG2,posca,US,5,Love my POSCA pens!  They are the best!
14159,B06ZYTZXG2,posca,US,5,Birthday gift for great granddaughter.  She liked them
14160,B06ZYTZXG2,posca,US,4,Realmente los colores son iguales á la publicidad y fueron muy cumplidos. Gracias
14161,B06ZYTZXG2,posca,US,5,I really like using these pens on a canvas. Its like painting with a pen
14162,B06ZYTZXG2,posca,US,5,"Quality made and vibrant colors. A bit pricey, but worth it."
14163,B06ZYTZXG2,posca,US,1,I have ordered and successfully used Pinter acrylic paint markers. I was curious about the Posca markers would compare. Posca would release puddles of paint onto the project most of the time. Some pens were dried out and didn’t release paint at all.
14164,B06ZYTZXG2,posca,US,1,"Has barely any ink, couldn’t even finish one picture"
14165,B06ZYTZXG2,posca,US,4,wasn't exactly as described
14166,B06ZYTZXG2,posca,US,5,Super fast delivery! Item as described but item directions are written in Japanese so I can not read the directions to use. Other than that...awesome product. Thanks! AAA+
14167,B06ZYTZXG2,posca,US,5,this is a Christmas gift
14169,B06ZYTZXG2,posca,US,5,"Good price for a larger set of Posca pens. I love using them for mixed media projects, including collage. They are easy to use, not messy and cover well."
14171,B06ZYTZXG2,posca,US,2,It was not such a good thing because they dried up in two  day and they leak every were and they stain your and and close
14172,B06ZYTZXG2,posca,US,5,The pens are amazing and the delivery was super fast.I would definitely recommend this seller.Thank you. I'll be back for more :)
14173,B06ZYTZXG2,posca,US,5,Excellent as always
14174,B06ZYTZXG2,posca,US,5,"Quality product, shipped on time and package was as described. I have used these on several mediums and had excellent results every time."
14175,B06ZYTZXG2,posca,US,5,My daughter asked for these for Christmas and I was shocked at the price. Since she is really getting into art we decided to get them for her. She loves them. I think we’ve created a monster.
14176,B06ZYTZXG2,posca,US,5,Product arrived in time and well packed in original boxes which was a nice surprise pens all work well. Would purchase again if ever need another set.
14177,B06ZYTZXG2,posca,US,5,"These are the best paint Pens! So much better than other brands. I will order them over and over.Don't fade, color is true, LOVE THEM!"
14178,B06ZYTZXG2,posca,US,2,Ils seront essayé après Noël puisque c'est un cadeau pour ma fille. Très déçue pour le moment que le kit ne soit pas dans une boîte comme sur la photo mais dans un emballage plastique. Tout les crayons sont en emballages individuel. Je vais devoir acheter un étui pour mettre les crayons. Ça ne m'apporte pas confiance pour la suite. A suivre...
14179,B06ZYTZXG2,posca,US,5,Great product and excellent service
14180,B06ZYTZXG2,posca,US,5,These last forever and are so pigmented they'll snatch ur weave ull be so shook I swonda john
14181,B06ZYTZXG2,posca,US,5,These markers are a ton of fun to use. Great color saturation and good color variety. Definitely gonna collect all sizes.
14182,B06ZYTZXG2,posca,US,5,You get 2 new packs and 2 new individual markers. At such a good price too. 10/10 highly recommend
14183,B06ZYTZXG2,posca,US,5,Beautiful bright colors.  Wondeful art markers
14184,B06ZYTZXG2,posca,US,5,"I love all the different colors. I wish there were even more colors, but I know I can purchase others. The pens are super easy to use, the paint loads on the tip much quicker than other brands I’ve tried. I will be using these untill they’re all used up and then I’ll buy some more. 😊"
14185,B06ZYTZXG2,posca,US,5,The quality of these pens are amazing the colors are vibrant and I also bought the pastels. Absolutely love these painting pens but I wish they had given directions in english and for what I paid for these pens I was a little disappointed that my box was a bit smashed because I love to take good care of my things. Other than that I’m very pleased with the quality of these acrylic pens.
14187,B071DHGPBP,posca,US,5,work well
14188,B071DHGPBP,posca,US,5,Love these.  Last long time and work great.
14189,B071DHGPBP,posca,US,5,"You have to shake it quite often, because the components come apart from each other. We purchased it i guess in august and it did not arrived, we got not a word from the seller. We contacted the amazon customer service and then they helped us and finally in late september we got the markers. So bad seller, great amazon customer service."
14192,B071DHGPBP,posca,US,4,Parfait pour tous vos projets d'art plastique
14193,B071DHGPBP,posca,US,1,Over $50 for 21 markers? They better fly to the moon and back. I get they can't write on almost anything but for over $50. Do not buy. Not a great value.
14194,B071DHGPBP,posca,US,5,Good product
14195,B071DHGPBP,posca,US,1,"Product description states PC-1M but they kept sending me PC-3M, i returned the item to get replaced and the replacement was also PC-3M. PC-1M has a finer point and better for line accuracy but PC-3M is thicker better for infilling colors or shadowing."
14196,B071DHGPBP,posca,US,5,"I purchased these a lil while back and now I am in love with them. Given, they are expensive and I don't think they quite match their price but they work so well. The colors can go on top of each other and layer without seeing the color underneath but keep in mind when layering, the former coat has to be dried so it takes so patience to use these. I recommend the regular/medium size if you work on copy paper sized paper or smaller. Sometimes you have to keep shaking them if you haven't used them in a while because if not, the color will not come out opaque. These can be used on paper but it is not the best surface for it as the nibs are hard and VERY often tear up the paper underneath and leave little paper beads. Overall, you have to have a light hand when using this if you draw on paper. But if you use them correctly, you'll become so happy with your results. These are for thicker paper definitely."
